"1512"	"Which"	"Which member of the crew was watching Riker play chess against the Ferengi?"	""	""	""	""	"Wesley"	""
"1513"	"What"	"What was Mrs. Troi doing when we first saw her?"	""	""	""	""	"Eating"	""
"1514"	"Who"	"Who was Deanna with when Lwaxana had her outburst?"	""	""	""	""	"Riker"	""
"1515"	"What"	"What did DaiMon Tog say to Lwaxana after she first refused his suggestion (right before her tirade)?"	""	""	""	""	"""Every female has her price."""	""
"1516"	"Who"	"Who tells Deanna the news that the Ferengi had left?"	""	""	""	""	"Worf"	""
"1517"	"What"	"What does Lwaxana call Deanna while she tells her to come in?"	""	""	""	""	"Little One"	""
"1518"	"What"	"What did Lwaxana want Deanna to do?"	""	""	""	""	"Get married and have a child"	""
"1519"	"Who"	"Who had to be 'convinced' to take shoreleave?"	""	""	""	""	"Riker"	""
"1520"	"What"	"What sort of plant were Riker and Troi looking for?"	""	""	""	""	"muktok"	""
"1521"	"Who"	"Who interrupts Troi and Riker's kiss?"	""	""	""	""	"Lwaxana"	""
"1522"	"Who"	"Who told Lwaxana about the place by the water?"	""	""	""	""	"Deanna's father"	""
"1523"	"What"	"What sort of food did Lwaxana offer Riker?"	""	""	""	""	"oskoid"	""
"1524"	"What"	"What did Lwaxana tell Mr. Homn to do when she wanted him to leave the trio alone?"	""	""	""	""	"Go pick some uttaberries"	""
"1525"	"What"	"What does DaiMon Tog give to Lwaxana?"	""	""	""	""	"flowers"	""
"1526"	"Which"	"Which episode was Captain Ransom in?"	""	""	""	""	"Equinox"	""
"1527"	"What"	"What does EMH stand for?"	""	""	""	""	"Emergency Medical Hologram"	""
"1528"	"When"	"When do we see the Hirogen for the first time?"	""	""	""	""	"Message In A Bottle"	""
"1529"	"How"	"How many times does Q appear on 'Voyager'?"	""	""	""	""	"3"	""
"1530"	"Which"	"Which episode was Captain La Forge in?"	""	""	""	""	"Timeless"	""
"1531"	"When"	"When Worf and Garak went to investigate they found a Dominion invasion force and some unexpected prisoners. What were the names of the two episodes in the middle of ""DS9's"" fifth season in which a coded Cardassian message was received from the Gamma Quadrant?"	""	""	""	""	"""In Purgatory's Shadow"" and ""By Inferno's Light"""	""
"1532"	"Who"	"Who used the image of Counselor Troi in an attempt to seduce Captain Picard?"	""	""	""	""	"Ardra"	""
"1533"	"What"	"What name does Counselor Troi use in the holodeck recreation of the Ancient West?"	""	""	""	""	"Durango"	""
"1534"	"What"	"What name does Counselor Troi use aboard the Khazara?"	""	""	""	""	"Major Rakal"	""
"1535"	"What"	"What deck is Counselor Troi's office located on aboard the Enterprise-D?"	""	""	""	""	"8"	""
"1536"	"What"	"What is the name of the woman with whom Worf cheated on Counselor Troi in ""Eye of the Beholder""?"	""	""	""	""	"Ensign Calloway"	""
"1537"	"What"	"What alien caused a mysterious song to play in Counselor Troi's mind?"	""	""	""	""	"Kevin Uxbridge"	""
"1538"	"What"	"What alien possesses Counselor Troi's body in order to communicate with Data?"	""	""	""	""	"a Paxan"	""
"1539"	"How"	"How was Counselor Troi injured in ""Emergence""?"	""	""	""	""	"the brick wall collapsed on her"	""
"1540"	"What"	"What name is used by the alien who possesses Troi's body in an attempt to take over the Enterprise?"	""	""	""	""	"Captain Bryce Shumar"	""
"1541"	"What"	"What alien impersonated Counselor Troi in an attempt to deceive Captain Picard?"	""	""	""	""	"Nagilum"	""
"1542"	"What"	"What song did Ian Troi use to sing a young Deanna to sleep?"	""	""	""	""	"Down in the Valley"	""
"1543"	"What"	"What alien races is Troi surgically altered to look like?"	""	""	""	""	"Mintakans and Romulans"	""
"1544"	"What"	"What are the names of Counselor Troi and Worf's children in the alternate future seen in ""Parallels""?"	""	""	""	""	"Eric Christopher and Shannara"	""
"1545"	"Which"	"Which warring and Vulcan-like people is the Federation separated from by a neutral zone?"	""	""	""	""	"The Romulans"	""
"1546"	"How"	"How does the Enterprise crew come to be able to defeat the entity which leads men to murder women in the episode ""Wolf in the Fold""?"	""	""	""	""	"they eliminate the crew's sense of fear by injecting them with tranquillisers"	""
"1547"	"Why"	"Why does Edith Keeler have to die in the episode ""The City on the Edge of Forever""?"	""	""	""	""	"because if she does not die, the Nazis will rule the world"	""
"1548"	"What"	"What is the name of the proud Irish engineer on board the Enterprise whose father was murdered by Kodos the Executioner, and who is best remembered for singing ""I will take you home Kathleen"" over the ship's intercom in the episode ""The Naked Time""?"	""	""	""	""	"Kevin Riley"	""
"1549"	"What"	"What was the name of Spock's betrothed in the episode ""Amok Time""?"	""	""	""	""	"T'Pring"	""
"1550"	"Why"	"Why was Commodore Decker alone on board the U.S.S. Constellation? What had happened to his crew?"	""	""	""	""	"they had beamed down to a planet which was then destroyed"	""
"1551"	"How"	"How did Kirk's brother Sam die?"	""	""	""	""	"he was infected by an alien life form which took over his body, resulting in madness and then death"	""
"1552"	"Who"	"Who is Troi's mother?"	""	""	""	""	"Lwaxana"	""
"1553"	"What"	"What is Troi's job on the Enterprise-D?"	""	""	""	""	"counselor"	""
"1554"	"What"	"What is Troi's sister's name?"	""	""	""	""	"Kestra"	""
"1555"	"What"	"What is Troi's favorite beverage?"	""	""	""	""	"Valerian root tea"	""
"1556"	"Who"	"Who was Troi betrothed to?"	""	""	""	""	"Wyatt Miller"	""
"1557"	"What"	"What role did Marina Sirtis originally audition for?"	""	""	""	""	"Natasha Yar"	""
"1558"	"What"	"What item did Jake decide to buy at the auction to cheer up his father?"	""	""	""	""	"Willie Mays baseball card"	""
"1559"	"How"	"How many bars of latinum did Nog have?"	""	""	""	""	"5"	""
"1560"	"What"	"What was the final price for Lot #48?"	""	""	""	""	"10 bars"	""
"1561"	"Who"	"Who purchased the painting of a matador done on black velvet?"	""	""	""	""	"Morn"	""
"1562"	"Who"	"Who came to the station to meet with representatives of the Dominion?"	""	""	""	""	"Kai Winn"	""
"1563"	"What"	"What was Dr. Giger building while on Deep Space Nine?"	""	""	""	""	"cellular regeneration and entertainment center"	""
"1564"	"Who"	"Who was after Dr. Giger because of his work?"	""	""	""	""	"The Soulless Minions of Orthodoxy"	""
"1565"	"What"	"What did Bashir ask for to make him happy?"	""	""	""	""	"Kukalaka"	""
"1566"	"What"	"What task did Nog perform for Worf?"	""	""	""	""	"filter out subharmonic distortions in his operas"	""
"1567"	"Which"	"Which character did not appear in this episode at all?"	""	""	""	""	"Jadzia"	""
"1568"	"Whose"	"Whose nose does B'Elanna Torres break?"	""	""	""	""	"Carey"	""
"1569"	"What"	"What is the name of the ship that was taken over by the Romulans in 'Message in a Bottle'?"	""	""	""	""	"Prometheus"	""
"1570"	"What"	"What is the name of Captain Janeway's impersonator?"	""	""	""	""	"Dala"	""
"1571"	"What"	"What is the name of Tuvok's impersonator?"	""	""	""	""	"Mobar"	""
"1572"	"What"	"What is the name of the alien that made Seven of Nine fight at Tsunkatse?"	""	""	""	""	"Penk"	""
"1573"	"What"	"What was the name of the Romulan Captain in the 'Eye of the Needle'?"	""	""	""	""	"Telek"	""
"1574"	"How"	"How much closer to home did Kes push Voyager in her transformation ?"	""	""	""	""	"10 years"	""
"1575"	"What"	"What species did Voyager encounter in 'Day of Honor'?"	""	""	""	""	"Caatati"	""
"1576"	"What"	"What is the name of Seven of Nine's parents' ship?"	""	""	""	""	"The Raven"	""
"1577"	"What"	"What is the telepathic race that accuses B'Elanna Torres of harboring violent thought?"	""	""	""	""	"Mari"	""
"1578"	"What"	"What is the name of the species on the planet made from an ocean?"	""	""	""	""	"Monean"	""
"1579"	"What"	"What is the duet the Doctor and Seven of Nine sing together?"	""	""	""	""	"'You Are My Sunshine'"	""
"1580"	"What"	"What is the star date in 'Year of Hell - Part One'?"	""	""	""	""	"51268.4"	""
"1581"	"How"	"How does the ""microbrain"" featured in ""Home Soil"" refer to human beings?"	""	""	""	""	"""Ugly bags of mostly water"""	""
"1582"	"Which"	"Which Federation ship does the Echo Papa 607 destroy prior to the events of ""The Arsenal of Freedom""?"	""	""	""	""	"USS Drake"	""
"1583"	"What"	"What was Geordi's first station aboard the Enterprise?"	""	""	""	""	"Flight Controller"	""
"1584"	"What"	"What was the name of the Enterprise-D designer that Geordi had a crush on?"	""	""	""	""	"Leah Brahms"	""
"1585"	"Who"	"Who is considered to be Geordi's best friend aboard the Enterprise?"	""	""	""	""	"Data"	""
"1586"	"Which"	"Which of the following is NOT one of Geordi's children in the anti-time future seen in 'All Good Things...', Parts I and II?"	""	""	""	""	"Ariana"	""
"1587"	"What"	"What is O'Brien repairing when the virus is triggered?"	""	""	""	""	"a replicator"	""
"1588"	"What"	"What race of people created the virus?"	""	""	""	""	"Bajorans"	""
"1589"	"What"	"What is the first symptom of the virus?"	""	""	""	""	"aphasia"	""
"1590"	"What"	"What is the second symptom of the virus?"	""	""	""	""	"fever"	""
"1591"	"Who"	"Who inadvertently infects most of the crew members?"	""	""	""	""	"Quark"	""
"1592"	"Who"	"Who finds the device responsible for spreading the virus?"	""	""	""	""	"Kira"	""
"1593"	"Who"	"Who are the only two people left unaffected by the virus?"	""	""	""	""	"Odo and Quark"	""
"1594"	"Who"	"Who is given responsibility for finding the virus' creator?"	""	""	""	""	"Kira"	""
"1595"	"Why"	"Why must Odo and Quark work together?"	""	""	""	""	"to release a ship that is going to explode"	""
"1596"	"What"	"What was Seven of Nine's human name?"	""	""	""	""	"Annika Hansen"	""
"1597"	"What"	"What was the name of Seven's parents' vessel?"	""	""	""	""	"The Raven"	""
"1598"	"Where"	"Where does Seven spend most of her time on the ship?"	""	""	""	""	"The Astrometrics Lab"	""
"1599"	"Where"	"Where are Seven's quarters located?"	""	""	""	""	"Cargo Bay Two"	""
"1600"	"What"	"What is the name of the super Borg created in a transporter mix-up that Seven becomes rather close to?"	""	""	""	""	"one"	""
"1601"	"Who"	"Who is Seven's instructor in the ways of humanity?"	""	""	""	""	"The Doctor"	""
"1602"	"Who"	"Who is the actress who portrays Seven of Nine?"	""	""	""	""	"Jeri Ryan"	""
"1603"	"How"	"How old is Admiral Leonard McCoy when he appears in ""Encounter at Farpoint""?"	""	""	""	""	"137"	""
"1604"	"Who"	"Who is the Enterprise's Chief Engineer in ""The Naked Now""?"	""	""	""	""	"MacDougal"	""
"1605"	"Which"	"Which human martial art does Lt. Tasha Yar demonstrate in the holodeck for the Ligonian delegation in ""Code of Honor""?"	""	""	""	""	"Aikido"	""
"1606"	"Which"	"Which of the following Enterprise crew members was NOT a part of the away team to Gamma Tauri IV in ""The Last Outpost""?"	""	""	""	""	"Troi"	""
"1607"	"What"	"What metal does the away team search for on Angel One in an attempt to locate the survivors of the Odin?"	""	""	""	""	"Platinum"	""
"1608"	"Which"	"Which of the following is USS Voyager's registry number?"	""	""	""	""	"NCC-74656"	""
"1609"	"What"	"What is the maximum sustainable velocity of the Intrepid-class starship?"	""	""	""	""	"Warp 9.975"	""
"1610"	"What"	"What was Seven of Nine's Borg designation?"	""	""	""	""	"Tertiary Adjunct of Unimatrix Zero-One"	""
"1611"	"What"	"What was the name of the Federation ship The Doctor was transferred to in ""Message in a Bottle""?"	""	""	""	""	"USS Prometheus"	""
"1612"	"How"	"How many seasons did ""Voyager"" run?"	""	""	""	""	"seven seasons"	""
"1613"	"What"	"What body part was dislocated when B'Elanna punched Voric during the episode 'Blood Fever'?"	""	""	""	""	"Jaw"	""
"1614"	"How"	"How old was B'Elanna when her father left her?"	""	""	""	""	"6"	""
"1615"	"What"	"What was the reason B'Elanna gave for not having images of Kahless and her family crest in her quarters?"	""	""	""	""	"They clashed with the carpet"	""
"1616"	"When"	"When presented with her new staff, what did B'Elanna say?"	""	""	""	""	"I'll try not to break any noses"	""
"1617"	"How"	"How long was B'Elanna trapped in a cave the first time she commanded an away mission?"	""	""	""	""	"3 days"	""
"1618"	"How"	"How did B'Elanna tell Seven that she did her hair?"	""	""	""	""	"Sonic shower and a little engine grease"	""
"1619"	"What"	"What was the score between B'Elanna and Chakotay when they were playing Hoverball in the episode 'Maneuvers'?"	""	""	""	""	"19-7 to B'Elanna"	""
"1620"	"Why"	"Why was Vantika heading for Deep Space Nine?"	""	""	""	""	"to steal deuridium"	""
"1621"	"Why"	"Why does Ty Kajada have Dr. Bashir perform many tests on Vantika?"	""	""	""	""	"to ensure he is dead"	""
"1622"	"When"	"When Odo attempts to access his plan to protect the deuridium, what does he find?"	""	""	""	""	"The plan is gone."	""
"1623"	"What"	"What had Quark promised he would help Vantika do?"	""	""	""	""	"hire mercenaries"	""
"1624"	"What"	"What does Dax use to disrupt Vantika's control over the ship?"	""	""	""	""	"an electromagnetic pulse"	""
"1625"	"What"	"What does Ty Kajada use to destroy Vantika's remains?"	""	""	""	""	"a phaser blast"	""
"1626"	"What"	"What type of 'pet' did Guinan have as a child?"	""	""	""	""	"Tarcassian razor beast"	""
"1627"	"Whose"	"Whose hand did she stab with a fork?"	""	""	""	""	"Q's"	""
"1628"	"Where"	"Where on the Enterprise-D would you most likely find Guinan?"	""	""	""	""	"Ten-Forward"	""
"1629"	"What"	"What is the name of Guinan's species?"	""	""	""	""	"El-Aurian"	""
"1630"	"What"	"What is the name of the episode where Guinan convinces Picard that the timeline had been altered by a ship from the past coming into the present?"	""	""	""	""	"'Yesterday's Enterprise'"	""
"1631"	"What"	"What group almost wiped out Guinan's people?"	""	""	""	""	"Borg"	""
"1632"	"How"	"How many children did Guinan have?"	""	""	""	""	"Many"	""
"1633"	"Which"	"Which season did we first meet Guinan?"	""	""	""	""	"Second"	""
"1634"	"What"	"What are the full names of ""Mudd's Women?"""	""	""	""	""	"Eve McHuron, Magda Kovas, Ruth Bonaventure"	""
"1635"	"Which"	"Which of these characters rekindled a past relationship with Chekov in ""The Way To Eden""?"	""	""	""	""	"Irini Galliulin"	""
"1636"	"Which"	"Which of these beautiful Enterprise crew members dances with Trelane in ""The Squire Of Gothos""?"	""	""	""	""	"Teresa Ross"	""
"1637"	"What"	"What is the name of the tin-foil-bikini-clad greenish-blond thrall in ""The Gamesters Of Triskelion""?"	""	""	""	""	"Shahna"	""
"1638"	"What"	"What is the name of the beautiful Queen of Scalos in ""Wink of an Eye""?"	""	""	""	""	"Deela"	""
"1639"	"What"	"What is the name of the beautiful yeoman that Chekov fools around with in ""The Apple?"""	""	""	""	""	"Martha Landon"	""
"1640"	"Which"	"Which attractive actress portrayed two different beautiful doctors in the original ""Star Trek"" series?"	""	""	""	""	"Diana Muldaur"	""
"1641"	"What"	"What is the name of the striking slave girl who was given to Kirk the night before his scheduled execution in ""Bread and Circuses?"""	""	""	""	""	"Drusilla"	""
"1642"	"Which"	"Which of these attractive Enterprise crew members was one of ""The Galileo Seven?"""	""	""	""	""	"Yeoman Mears"	""
"1643"	"What"	"What is the name of the ditsy Eymorg woman who swipes ""Spock's Brain""?"	""	""	""	""	"Kara"	""
"1644"	"When"	"When visiting the planet 892 IV in search for survivors of the S.S. Beagle, the Enterprise crew finds a group of people that worship the sun as well as a technologically advanced society that resembles ancient Rome, although they already have television and advances that is beyond where they should be in their evolution."	""	""	""	""	"""Bread and Circuses"""	""
"1645"	"What"	"What was the name of the shuttle Tom and B'Elanna evacuated in ""Day of Honor""?"	""	""	""	""	"Cochrane"	""
"1646"	"What"	"What is the name the future Doctor from the alternate timeline finally decides on in the final episode 'Endgame'?"	""	""	""	""	"Joe"	""
"1647"	"Who"	"Who started the war between the Borg and Species 8472?"	""	""	""	""	"The Borg"	""
"1648"	"What"	"What is the Borg designation for the Talaxians?"	""	""	""	""	"Species 218"	""
"1649"	"What"	"What is Harry Kim's favourite sport?"	""	""	""	""	"Volleyball"	""
"1650"	"What"	"What is Neelix's sister called?"	""	""	""	""	"Alixia"	""
"1651"	"What"	"What was the name of the armour that Admiral Janeway introduced to Voyager in the final episode 'Endgame'?"	""	""	""	""	"Ablative Armour"	""
